|0|0.buoys|0.ships|1|1.buoys|1.ships|2|2.buoys|2.ships|nreports|nreports.buoys|nreports.ships
1982-02-01|156007|4067.0|151940|6458.0|184.0|6274.0|2692.0|1.0|2691.0|165157|4252|160905
1982-03-01|177730|3361.0|174369|6962.0|87.0|6875.0|3521.0|0|3521.0|188213|3448|184765
1982-04-01|178147|4340.0|173807|6848.0|116.0|6732.0|3795.0|0|3795.0|188790|4456|184334
1982-05-01|177893|4858.0|173035|6273.0|199.0|6074.0|3469.0|0|3469.0|187635|5057|182578
1982-06-01|175809|5003.0|170806|6676.0|261.0|6415.0|3577.0|0|3577.0|186062|5264|180798
1982-07-01|170109|4034.0|166075|6081.0|59.0|6022.0|2917.0|0|2917.0|179107|4093|175014
1982-08-01|173889|3610.0|170279|6503.0|48.0|6455.0|3683.0|0|3683.0|184075|3658|180417
1982-09-01|165315|3828.0|161487|6688.0|55.0|6633.0|3236.0|0|3236.0|175239|3883|171356
1982-10-01|178742|4482.0|174260|7259.0|101.0|7158.0|3369.0|0|3369.0|189370|4583|184787
1982-11-01|169560|4461.0|165099|6756.0|223.0|6533.0|3370.0|0|3370.0|179686|4684|175002
1982-12-01|164119|4675.0|159444|6470.0|67.0|6403.0|3539.0|1.0|3538.0|174128|4743|169385
1983-01-01|174361|3347.0|171014|7258.0|118.0|7140.0|7672.0|1.0|7671.0|189291|3466|185825
1983-02-01|165805|2825.0|162980|6849.0|114.0|6735.0|7426.0|0|7426.0|180080|2939|177141
1983-03-01|182633|2780.0|179853|7592.0|79.0|7513.0|8230.0|2.0|8228.0|198455|2861|195594
1983-04-01|179754|2250.0|177504|7543.0|96.0|7447.0|8368.0|1.0|8367.0|195665|2347|193318
1983-05-01|183295|3242.0|180053|7879.0|173.0|7706.0|9286.0|1.0|9285.0|200460|3416|197044
1983-06-01|185340|4567.0|180773|7171.0|197.0|6974.0|9234.0|0|9234.0|201745|4764|196981
1983-07-01|189716|4765.0|184951|6649.0|354.0|6295.0|9034.0|0|9034.0|205399|5119|200280
1983-08-01|186738|4741.0|181997|6665.0|117.0|6548.0|8968.0|2.0|8966.0|202371|4860|197511
1983-09-01|180242|5542.0|174700|6150.0|109.0|6041.0|8397.0|2.0|8395.0|194789|5653|189136
1983-10-01|191259|5363.0|185896|6745.0|318.0|6427.0|7508.0|0|7508.0|205512|5681|199831
1983-11-01|185075|6540.0|178535|7772.0|936.0|6836.0|6720.0|1.0|6719.0|199567|7477|192090
1983-12-01|179482|7260.0|172222|8690.0|1978.0|6712.0|6384.0|5.0|6379.0|194556|9243|185313
1984-01-01|178439|7369.0|171070|7349.0|1404.0|5945.0|6870.0|1.0|6869.0|192658|8774|183884
1984-02-01|175925|6760.0|169165|7802.0|1369.0|6433.0|6701.0|0|6701.0|190428|8129|182299
1984-03-01|194782|6427.0|188355|9494.0|1224.0|8270.0|8831.0|2.0|8829.0|213107|7653|205454
1984-04-01|187907|5623.0|182284|7421.0|781.0|6640.0|8477.0|2.0|8475.0|203805|6406|197399
1984-05-01|193339|4847.0|188492|8363.0|908.0|7455.0|8721.0|1.0|8720.0|210423|5756|204667
1984-06-01|185474|3657.0|181817|7581.0|628.0|6953.0|7978.0|1.0|7977.0|201033|4286|196747
1984-07-01|191768|5438.0|186330|7506.0|987.0|6519.0|8601.0|4.0|8597.0|207875|6429|201446
1984-08-01|191996|5649.0|186347|8601.0|1827.0|6774.0|8626.0|0|8626.0|209223|7476|201747
1984-09-01|188453|5876.0|182577|7518.0|1098.0|6420.0|7923.0|0|7923.0|203894|6974|196920
1984-10-01|199881|6959.0|192922|7526.0|730.0|6796.0|8149.0|0|8149.0|215556|7689|207867
1984-11-01|195319|9910.0|185409|6790.0|795.0|5995.0|7926.0|0|7926.0|210035|10705|199330
1984-12-01|188712|10636.0|178076|6927.0|1180.0|5747.0|7191.0|0|7191.0|202830|11816|191014
1985-01-01|194817|12352.0|182465|7136.0|1324.0|5812.0|6868.0|0|6868.0|208821|13676|195145
1985-02-01|185210|13117.0|172093|7561.0|1532.0|6029.0|6763.0|1.0|6762.0|199534|14650|184884
1985-03-01|210093|19136.0|190957|7978.0|1347.0|6631.0|7649.0|0|7649.0|225720|20483|205237
1985-04-01|201887|15774.0|186113|8075.0|1145.0|6930.0|8242.0|0|8242.0|218204|16919|201285
1985-05-01|206317|14651.0|191666|7773.0|620.0|7153.0|8204.0|0|8204.0|222294|15271|207023
1985-06-01|204291|17804.0|186487|8096.0|1082.0|7014.0|8024.0|0|8024.0|220411|18886|201525
1985-07-01|205865|15732.0|190133|8014.0|974.0|7040.0|8046.0|0|8046.0|221925|16706|205219
1985-08-01|211817|20288.0|191529|7939.0|1354.0|6585.0|8078.0|0|8078.0|227834|21642|206192
1985-09-01|196594|16059.0|180535|9419.0|2718.0|6701.0|7232.0|0|7232.0|213245|18777|194468
1985-10-01|210517|16798.0|193719|11614.0|4545.0|7069.0|7838.0|3.0|7835.0|229969|21346|208623
1985-11-01|196473|10904.0|185569|11497.0|5002.0|6495.0|7991.0|0|7991.0|215961|15906|200055
1985-12-01|201308|24281.0|177027|13702.0|7554.0|6148.0|7417.0|0|7417.0|222427|31835|190592
1986-01-01|215928|31154.0|184774|14545.0|8047.0|6498.0|6195.0|0|6195.0|236668|39201|197467
1986-02-01|204624|21990.0|182634|11823.0|5367.0|6456.0|6538.0|0|6538.0|222985|27357|195628
1986-03-01|237073|37672.0|199401|13938.0|7019.0|6919.0|7550.0|0|7550.0|258561|44691|213870
1986-04-01|236473|41367.0|195106|12135.0|5367.0|6768.0|7445.0|0|7445.0|256053|46734|209319
1986-05-01|245063|44218.0|200845|8146.0|938.0|7208.0|7874.0|1.0|7873.0|261083|45157|215926
1986-06-01|230911|36378.0|194533|13851.0|6755.0|7096.0|7405.0|0|7405.0|252167|43133|209034
1986-07-01|223214|29139.0|194075|15386.0|7880.0|7506.0|7367.0|0|7367.0|245967|37019|208948
1986-08-01|226358|32115.0|194243|20382.0|13140.0|7242.0|7148.0|1.0|7147.0|253888|45256|208632
1986-09-01|206509|26037.0|180472|19027.0|12284.0|6743.0|6080.0|0|6080.0|231616|38321|193295
1986-10-01|210170|27759.0|182411|24200.0|17922.0|6278.0|6331.0|1.0|6330.0|240701|45682|195019
1986-11-01|208761|28895.0|179866|22798.0|17106.0|5692.0|5966.0|1.0|5965.0|237525|46002|191523
1986-12-01|199911|30264.0|169647|19225.0|13731.0|5494.0|6005.0|0|6005.0|225141|43995|181146
1987-01-01|216625|37962.0|178663|20745.0|14808.0|5937.0|6422.0|0|6422.0|243792|52770|191022
1987-02-01|195020|25607.0|169413|17844.0|12213.0|5631.0|5655.0|2.0|5653.0|218519|37822|180697
1987-03-01|207263|22312.0|184951|18729.0|12363.0|6366.0|6615.0|1.0|6614.0|232607|34676|197931
1987-04-01|211424|25749.0|185675|19019.0|12435.0|6584.0|6423.0|0|6423.0|236866|38184|198682
1987-05-01|221877|27534.0|194343|19318.0|12269.0|7049.0|6511.0|0|6511.0|247706|39803|207903
1987-06-01|215333|24705.0|190628|17967.0|10981.0|6986.0|6627.0|3.0|6624.0|239927|35689|204238
1987-07-01|216456|20269.0|196187|15561.0|8587.0|6974.0|6827.0|0|6827.0|238844|28856|209988
1987-08-01|217166|21856.0|195310|13132.0|6210.0|6922.0|6534.0|2.0|6532.0|236832|28068|208764
1987-09-01|208553|19912.0|188641|13292.0|6372.0|6920.0|6703.0|0|6703.0|228548|26284|202264
1987-10-01|220238|23351.0|196887|14386.0|7476.0|6910.0|7015.0|0|7015.0|241639|30827|210812
1987-11-01|214644|22120.0|192524|13926.0|6572.0|7354.0|6733.0|0|6733.0|235303|28692|206611
1987-12-01|209130|25385.0|183745|12137.0|5914.0|6223.0|6157.0|0|6157.0|227424|31299|196125
1988-01-01|216474|26762.0|189712|12051.0|5268.0|6783.0|5731.0|0|5731.0|234256|32030|202226
1988-02-01|207073|23457.0|183616|11502.0|5384.0|6118.0|5557.0|0|5557.0|224132|28841|195291
1988-03-01|227389|26398.0|200991|13795.0|7088.0|6707.0|6871.0|0|6871.0|248055|33486|214569
1988-04-01|222544|28086.0|194458|14102.0|7695.0|6407.0|6306.0|1.0|6305.0|242952|35782|207170
1988-05-01|227156|27428.0|199728|13011.0|5806.0|7205.0|6730.0|3.0|6727.0|246897|33237|213660
1988-06-01|220899|25154.0|195745|11086.0|4138.0|6948.0|6358.0|0|6358.0|238343|29292|209051
1988-07-01|226942|27123.0|199819|14100.0|7378.0|6722.0|7035.0|1.0|7034.0|248077|34502|213575
1988-08-01|226005|28253.0|197752|16622.0|9610.0|7012.0|7111.0|0|7111.0|249738|37863|211875
1988-09-01|217852|28338.0|189514|14886.0|8627.0|6259.0|6904.0|0|6904.0|239642|36965|202677
1988-10-01|223681|27915.0|195766|14749.0|7617.0|7132.0|7084.0|0|7084.0|245514|35532|209982
1988-11-01|208928|25704.0|183224|13489.0|6582.0|6907.0|6504.0|0|6504.0|228921|32286|196635
1988-12-01|202091|25242.0|176849|12102.0|6269.0|5833.0|6048.0|1.0|6047.0|220241|31512|188729
1989-01-01|210932|31988.0|178944|13503.0|7657.0|5846.0|6802.0|3.0|6799.0|231237|39648|191589
1989-02-01|192391|24988.0|167403|11755.0|5746.0|6009.0|6684.0|1.0|6683.0|210830|30735|180095
1989-03-01|205325|24075.0|181250|11641.0|5752.0|5889.0|7052.0|0|7052.0|224018|29827|194191
1989-04-01|200657|23747.0|176910|13499.0|7808.0|5691.0|6151.0|0|6151.0|220307|31555|188752
1989-05-01|208457|29891.0|178566|13129.0|7405.0|5724.0|5583.0|0|5583.0|227169|37296|189873
1989-06-01|193525|20487.0|173038|10943.0|5709.0|5234.0|5905.0|0|5905.0|210373|26196|184177
1989-07-01|201748|25890.0|175858|10322.0|4378.0|5944.0|6526.0|0|6526.0|218596|30268|188328
1989-08-01|200979|23570.0|177409|10585.0|4246.0|6339.0|6803.0|0|6803.0|218367|27816|190551
1989-09-01|193829|22440.0|171389|9792.0|3557.0|6235.0|5600.0|0|5600.0|209221|25997|183224
1989-10-01|198227|22486.0|175741|9182.0|3112.0|6070.0|5461.0|0|5461.0|212870|25598|187272
1989-11-01|189763|23528.0|166235|9674.0|3915.0|5759.0|5402.0|0|5402.0|204839|27443|177396
1989-12-01|183351|23566.0|159785|14275.0|8983.0|5292.0|5821.0|0|5821.0|203447|32549|170898
1990-01-01|182368|19899.0|162469|14927.0|8006.0|6921.0|5524.0|0|5524.0|202819|27905|174914
1990-02-01|179340|20243.0|159097|14206.0|7145.0|7061.0|5147.0|0|5147.0|198693|27388|171305
1990-03-01|198900|26006.0|172894|18127.0|10155.0|7972.0|5647.0|0|5647.0|222674|36161|186513
1990-04-01|192055|25310.0|166745|16259.0|9627.0|6632.0|5820.0|1.0|5819.0|214134|34938|179196
1990-05-01|199511|25760.0|173751|17050.0|10256.0|6794.0|6123.0|0|6123.0|222684|36016|186668
1990-06-01|194436|26870.0|167566|16285.0|9352.0|6933.0|5658.0|1.0|5657.0|216379|36223|180156
1990-07-01|197372|29399.0|167973|15503.0|8973.0|6530.0|5585.0|0|5585.0|218460|38372|180088
1990-08-01|199906|31060.0|168846|14553.0|7793.0|6760.0|5530.0|1.0|5529.0|219989|38854|181135
1990-09-01|189004|27105.0|161899|14540.0|7920.0|6620.0|5701.0|0|5701.0|209245|35025|174220
1990-10-01|193060|28069.0|164991|14799.0|7544.0|7255.0|6288.0|0|6288.0|214147|35613|178534
1990-11-01|187075|27746.0|159329|13466.0|6159.0|7307.0|6280.0|1.0|6279.0|206821|33906|172915
1990-12-01|185751|30419.0|155332|13462.0|6568.0|6894.0|7166.0|1.0|7165.0|206379|36988|169391
1991-01-01|183298|26021.0|157277|11660.0|5850.0|5810.0|11318.0|0|11318.0|206276|31871|174405
1991-02-01|173574|27507.0|146067|13804.0|8311.0|5493.0|12988.0|0|12988.0|200366|35818|164548
1991-03-01|189230|26378.0|162852|18134.0|12344.0|5790.0|17406.0|0|17406.0|224770|38722|186048
1991-04-01|184297|27440.0|156857|17811.0|12637.0|5174.0|17051.0|0|17051.0|219159|40077|179082
1991-05-01|186502|29619.0|156883|18594.0|12849.0|5745.0|17369.0|2.0|17367.0|222465|42470|179995
1991-06-01|175746|24077.0|151669|15466.0|10102.0|5364.0|16542.0|3.0|16539.0|207754|34182|173572
1991-07-01|173451|20626.0|152825|15595.0|10026.0|5569.0|14859.0|0|14859.0|203905|30652|173253
1991-08-01|179603|25577.0|154026|16433.0|10467.0|5966.0|13813.0|0|13813.0|209849|36044|173805
1991-09-01|175504|27871.0|147633|16979.0|11255.0|5724.0|12255.0|3.0|12252.0|204738|39129|165609
1991-10-01|176921|25182.0|151739|14761.0|9262.0|5499.0|10982.0|2.0|10980.0|202664|34446|168218
1991-11-01|164254|23022.0|141232|13409.0|8500.0|4909.0|8931.0|1.0|8930.0|186594|31523|155071
1991-12-01|167434|29665.0|137769|13421.0|8861.0|4560.0|9165.0|1.0|9164.0|190020|38527|151493
1992-01-01|166168|33249.0|132919|14510.0|10224.0|4286.0|9049.0|0|9049.0|189727|43473|146254
1992-02-01|167121|34856.0|132265|21046.0|15302.0|5744.0|10164.0|3.0|10161.0|198331|50161|148170
1992-03-01|176609|35071.0|141538|23822.0|16462.0|7360.0|12266.0|1.0|12265.0|212697|51534|161163
1992-04-01|172230|34038.0|138192|22069.0|15715.0|6354.0|11757.0|2.0|11755.0|206056|49755|156301
1992-05-01|175625|34040.0|141585|22424.0|16772.0|5652.0|11479.0|1.0|11478.0|209528|50813|158715
1992-06-01|172184|32346.0|139838|20316.0|14789.0|5527.0|12137.0|0|12137.0|204637|47135|157502
1992-07-01|177833|34703.0|143130|18050.0|12730.0|5320.0|11180.0|1.0|11179.0|207063|47434|159629
1992-08-01|169451|28729.0|140722|17120.0|11893.0|5227.0|10435.0|0|10435.0|197006|40622|156384
1992-09-01|171441|39624.0|131817|19010.0|13943.0|5067.0|9401.0|0|9401.0|199852|53567|146285
1992-10-01|175811|41197.0|134614|20321.0|15049.0|5272.0|10611.0|3.0|10608.0|206743|56249|150494
1992-11-01|171926|45066.0|126860|19315.0|14261.0|5054.0|9802.0|2.0|9800.0|201043|59329|141714
1992-12-01|174713|52647.0|122066|19483.0|14239.0|5244.0|9453.0|22.0|9431.0|203649|66908|136741
1993-01-01|166714|44755.0|121959|21984.0|15627.0|6357.0|9835.0|12.0|9823.0|198533|60394|138139
1993-02-01|156968|36130.0|120838|19856.0|13512.0|6344.0|10654.0|27.0|10627.0|187478|49669|137809
1993-03-01|182786|50853.0|131933|27541.0|20285.0|7256.0|13115.0|3.0|13112.0|223442|71141|152301
1993-04-01|179912|51134.0|128778|26896.0|21439.0|5457.0|12666.0|33.0|12633.0|219474|72606|146868
1993-05-01|187406|53212.0|134194|28476.0|23066.0|5410.0|12470.0|1.0|12469.0|228352|76279|152073
1993-06-01|186575|54426.0|132149|24848.0|19354.0|5494.0|13549.0|5.0|13544.0|224972|73785|151187
1993-07-01|186687|53180.0|133507|27079.0|22200.0|4879.0|13144.0|4.0|13140.0|226910|75384|151526
1993-08-01|187249|56185.0|131064|24120.0|19289.0|4831.0|10655.0|3.0|10652.0|222024|75477|146547
1993-09-01|177942|53560.0|124382|23654.0|18400.0|5254.0|10282.0|0|10282.0|211878|71960|139918
1993-10-01|191524|67179.0|124345|26504.0|20920.0|5584.0|10434.0|23.0|10411.0|228462|88122|140340
1993-11-01|187575|67735.0|119840|27124.0|21845.0|5279.0|10708.0|35.0|10673.0|225407|89615|135792
1993-12-01|186056|72161.0|113895|24903.0|20132.0|4771.0|11168.0|28.0|11140.0|222127|92321|129806
1994-01-01|182075|55911.0|126164|23599.0|18466.0|5133.0|11063.0|11.0|11052.0|216737|74388|142349
1994-02-01|165853|47206.0|118647|20947.0|15999.0|4948.0|10217.0|11.0|10206.0|197017|63216|133801
1994-03-01|186568|55818.0|130750|26254.0|20407.0|5847.0|12894.0|8.0|12886.0|225716|76233|149483
1994-04-01|181800|54052.0|127748|23584.0|18526.0|5058.0|12540.0|8.0|12532.0|217924|72586|145338
1994-05-01|184263|52124.0|132139|22675.0|17632.0|5043.0|10343.0|5.0|10338.0|217281|69761|147520
1994-06-01|178069|46393.0|131676|24243.0|18380.0|5863.0|11323.0|8.0|11315.0|213635|64781|148854
1994-07-01|182671|52059.0|130612|26612.0|22283.0|4329.0|10848.0|8.0|10840.0|220131|74350|145781
1994-08-01|192281|57531.0|134750|29074.0|24814.0|4260.0|10593.0|3.0|10590.0|231948|82348|149600
1994-09-01|180477|51954.0|128523|25098.0|20694.0|4404.0|9928.0|5.0|9923.0|215503|72653|142850
1994-10-01|172698|43426.0|129272|33289.0|17256.0|16033.0|11640.0|4.0|11636.0|217627|60686|156941
1994-11-01|173630|50903.0|122727|23211.0|18615.0|4596.0|9574.0|4.0|9570.0|206415|69522|136893
1994-12-01|169648|51180.0|118468|20459.0|16970.0|3489.0|9463.0|4.0|9459.0|199570|68154|131416
1995-01-01|169159|46329.0|122830|22924.0|17224.0|5700.0|10780.0|15.0|10765.0|202863|63568|139295
1995-02-01|160948|48082.0|112866|24175.0|19043.0|5132.0|9377.0|14.0|9363.0|194500|67139|127361
1995-03-01|178187|58104.0|120083|26896.0|22399.0|4497.0|9997.0|28.0|9969.0|215080|80531|134549
1995-04-01|182861|66797.0|116064|27273.0|22382.0|4891.0|10163.0|5.0|10158.0|220297|89184|131113
1995-05-01|195209|72340.0|122869|33098.0|28037.0|5061.0|10079.0|13.0|10066.0|238386|100390|137996
1995-06-01|191639|69784.0|121855|32906.0|27634.0|5272.0|10158.0|5.0|10153.0|234703|97423|137280
1995-07-01|205206|80345.0|124861|32745.0|28476.0|4269.0|10371.0|10.0|10361.0|248322|108831|139491
1995-08-01|214795|88417.0|126378|34578.0|29736.0|4842.0|11237.0|10.0|11227.0|260610|118163|142447
1995-09-01|210382|87244.0|123138|34354.0|30141.0|4213.0|10253.0|35.0|10218.0|254989|117420|137569
1995-10-01|213229|89933.0|123296|36623.0|32389.0|4234.0|8856.0|7.0|8849.0|258708|122329|136379
1995-11-01|212602|95226.0|117376|35224.0|30402.0|4822.0|7912.0|4.0|7908.0|255738|125632|130106
1995-12-01|214764|98473.0|116291|36139.0|31358.0|4781.0|8960.0|13.0|8947.0|259863|129844|130019
1996-01-01|207135|92752.0|114383|35690.0|30337.0|5353.0|9912.0|7.0|9905.0|252737|123096|129641
1996-02-01|193345|81421.0|111924|38994.0|33616.0|5378.0|8783.0|12.0|8771.0|241122|115049|126073
1996-03-01|215900|92882.0|123018|39753.0|36355.0|3398.0|9495.0|12.0|9483.0|265148|129249|135899
1996-04-01|211849|89613.0|122236|39690.0|36396.0|3294.0|9616.0|8.0|9608.0|261155|126017|135138
1996-05-01|219914|90593.0|129321|44963.0|41775.0|3188.0|10718.0|14.0|10704.0|275595|132382|143213
1996-06-01|217124|87884.0|129240|41532.0|38257.0|3275.0|11875.0|9.0|11866.0|270531|126150|144381
1996-07-01|216136|86046.0|130090|38476.0|35351.0|3125.0|12830.0|7.0|12823.0|267442|121404|146038
1996-08-01|223292|92100.0|131192|42153.0|39135.0|3018.0|13826.0|10.0|13816.0|279271|131245|148026
1996-09-01|206458|79269.0|127189|46706.0|43367.0|3339.0|13835.0|20.0|13815.0|266999|122656|144343
1996-10-01|210444|80095.0|130349|48130.0|44788.0|3342.0|14099.0|19.0|14080.0|272673|124902|147771
1996-11-01|204850|82177.0|122673|47009.0|43484.0|3525.0|12513.0|30.0|12483.0|264372|125691|138681
1996-12-01|203147|86035.0|117112|46471.0|43996.0|2475.0|12193.0|22.0|12171.0|261811|130053|131758
1997-01-01|198515|82576.0|115939|50082.0|47558.0|2524.0|13727.0|15.0|13712.0|262324|130149|132175
1997-02-01|173751|65102.0|108649|39790.0|37109.0|2681.0|13172.0|14.0|13158.0|226713|102225|124488
1997-03-01|194305|72939.0|121366|49045.0|45909.0|3136.0|14713.0|24.0|14689.0|258063|118872|139191
1997-04-01|188551|72066.0|116485|44938.0|41690.0|3248.0|14810.0|13.0|14797.0|248299|113769|134530
1997-05-01|197424|75742.0|121682|43852.0|40947.0|2905.0|17169.0|6.0|17163.0|258445|116695|141750
1997-06-01|183775|65227.0|118548|37141.0|34883.0|2258.0|18625.0|4.0|18621.0|239541|100114|139427
1997-07-01|206629|84423.0|122206|41834.0|39262.0|2572.0|19655.0|9.0|19646.0|268118|123694|144424
1997-08-01|207019|84501.0|122518|45377.0|42740.0|2637.0|22210.0|14.0|22196.0|274606|127255|147351
1997-09-01|197554|82494.0|115060|43761.0|41230.0|2531.0|22568.0|16.0|22552.0|263883|123740|140143
1997-10-01|206786|88114.0|118672|44346.0|42031.0|2315.0|24114.0|20.0|24094.0|275246|130165|145081
1997-11-01|193159|79679.0|113480|39826.0|37278.0|2548.0|22627.0|18.0|22609.0|255612|116975|138637
1997-12-01|190713|82388.0|108325|42654.0|40388.0|2266.0|28281.0|9.0|28272.0|261648|122785|138863
1998-01-01|162965|78648.0|84317|41509.0|39249.0|2260.0|30105.0|20.0|30085.0|234579|117917|116662
1998-02-01|154242|73121.0|81121|39466.0|36755.0|2711.0|29867.0|12.0|29855.0|223575|109888|113687
1998-03-01|174911|84641.0|90270|49858.0|46870.0|2988.0|39154.0|12.0|39142.0|263923|131523|132400
1998-04-01|170165|74571.0|95594|49434.0|46637.0|2797.0|52352.0|20.0|52332.0|271951|121228|150723
1998-05-01|174852|72422.0|102430|47473.0|44822.0|2651.0|56529.0|21.0|56508.0|278854|117265|161589
1998-06-01|179405|78033.0|101372|44924.0|42292.0|2632.0|59548.0|19.0|59529.0|283877|120344|163533
1998-07-01|188908|79932.0|108976|42316.0|40116.0|2200.0|76919.0|16.0|76903.0|308143|120064|188079
1998-08-01|186014|74974.0|111040|41191.0|38822.0|2369.0|83589.0|13.0|83576.0|310794|113809|196985
1998-09-01|176987|72115.0|104872|43054.0|40481.0|2573.0|81207.0|13.0|81194.0|301248|112609|188639
1998-10-01|185387|77576.0|107811|42155.0|39506.0|2649.0|93338.0|15.0|93323.0|320880|117097|203783
1998-11-01|175942|73084.0|102858|40964.0|38284.0|2680.0|86946.0|14.0|86932.0|303852|111382|192470
1998-12-01|175917|74932.0|100985|40516.0|38408.0|2108.0|84598.0|7.0|84591.0|301031|113347|187684
1999-01-01|181255|81594.0|99661|38073.0|36252.0|1821.0|77539.0|7.0|77532.0|296867|117853|179014
1999-02-01|172644|77074.0|95570|37288.0|35053.0|2235.0|74278.0|4.0|74274.0|284210|112131|172079
1999-03-01|199457|94323.0|105134|46312.0|43824.0|2488.0|81030.0|11.0|81019.0|326799|138158|188641
1999-04-01|195123|89218.0|105905|42828.0|40183.0|2645.0|78017.0|14.0|78003.0|315968|129415|186553
1999-05-01|215572|104111.0|111461|46857.0|44122.0|2735.0|81231.0|6.0|81225.0|343660|148239|195421
1999-06-01|211219|102463.0|108756|41871.0|39557.0|2314.0|76012.0|7.0|76005.0|329102|142027|187075
1999-07-01|225329|114184.0|111145|38305.0|35834.0|2471.0|73789.0|13.0|73776.0|337423|150031|187392
1999-08-01|230646|121186.0|109460|37436.0|34959.0|2477.0|70809.0|15.0|70794.0|338891|156160|182731
1999-09-01|229516|120458.0|109058|40886.0|36747.0|4139.0|163943.0|17.0|163926.0|434345|157222|277123
1999-10-01|241459|127074.0|114385|47867.0|37407.0|10460.0|181750.0|9.0|181741.0|471076|164490|306586
1999-11-01|242939|134542.0|108397|46437.0|35987.0|10450.0|175128.0|11.0|175117.0|464504|170540|293964
1999-12-01|238687|131982.0|106705|44558.0|33595.0|10963.0|177937.0|17.0|177920.0|461182|165594|295588
2000-01-01|250794|147646.0|103148|50286.0|38166.0|12120.0|136634.0|30.0|136604.0|437714|185842|251872
2000-02-01|235148|130518.0|104630|55574.0|37871.0|17703.0|251971.0|23.0|251948.0|542693|168412|374281
2000-03-01|263565|152698.0|110867|58056.0|41055.0|17001.0|271941.0|29.0|271912.0|593562|193782|399780
2000-04-01|266849|157824.0|109025|53086.0|36480.0|16606.0|255071.0|19.0|255052.0|575006|194323|380683
2000-05-01|274579|160207.0|114372|60750.0|43868.0|16882.0|405008.0|35.0|404973.0|740337|204110|536227
2000-06-01|269859|161759.0|108100|51164.0|47358.0|3806.0|241835.0|24.0|241811.0|562858|209141|353717
2000-07-01|281372|165941.0|115431|52360.0|48389.0|3971.0|261034.0|33.0|261001.0|594766|214363|380403
2000-08-01|288832|173525.0|115307|48099.0|44380.0|3719.0|264706.0|33.0|264673.0|601637|217938|383699
2000-09-01|281038|166806.0|114232|43763.0|39526.0|4237.0|305717.0|15.0|305702.0|630518|206347|424171
2000-10-01|288160|168018.0|120142|49446.0|44167.0|5279.0|354935.0|69.0|354866.0|692541|212254|480287
2000-11-01|264984|152425.0|112559|47066.0|42240.0|4826.0|304844.0|83.0|304761.0|616894|194748|422146
2000-12-01|267177|160873.0|106304|46975.0|42479.0|4496.0|287249.0|48.0|287201.0|601401|203400|398001
2001-01-01|267383|159167.0|108216|45766.0|41320.0|4446.0|222687.0|66.0|222621.0|535836|200553|335283
2001-02-01|253079|149677.0|103402|51590.0|46560.0|5030.0|234014.0|61.0|233953.0|538683|196298|342385
2001-03-01|284634|175105.0|109529|58963.0|52860.0|6103.0|298222.0|79.0|298143.0|641819|228044|413775
2001-04-01|282759|175482.0|107277|58571.0|53950.0|4621.0|249556.0|54.0|249502.0|590886|229486|361400
2001-05-01|293551|185246.0|108305|67064.0|62637.0|4427.0|224649.0|87.0|224562.0|585264|247970|337294
2001-06-01|275693|171472.0|104221|59402.0|54824.0|4578.0|258217.0|62.0|258155.0|593312|226358|366954
2001-07-01|299148|185227.0|113921|65066.0|59696.0|5370.0|315254.0|65.0|315189.0|679468|244988|434480
2001-08-01|300575|188813.0|111762|71043.0|65329.0|5714.0|256534.0|79.0|256455.0|628152|254221|373931
2001-09-01|291507|185199.0|106308|66974.0|61461.0|5513.0|300486.0|114.0|300372.0|658967|246774|412193
2001-10-01|298063|191397.0|106666|62252.0|56042.0|6210.0|318471.0|96.0|318375.0|678786|247535|431251
2001-11-01|289904|184191.0|105713|56323.0|50610.0|5713.0|286089.0|142.0|285947.0|632316|234943|397373
2001-12-01|277806|175129.0|102677|55178.0|49045.0|6133.0|259307.0|120.0|259187.0|592291|224294|367997
2002-01-01|300216|203971.0|96245|52650.0|46163.0|6487.0|267065.0|57.0|267008.0|619931|250191|369740
2002-02-01|272673|182956.0|89717|52553.0|46860.0|5693.0|251398.0|59.0|251339.0|576624|229875|346749
2002-03-01|296923|199412.0|97511|60046.0|52893.0|7153.0|274531.0|65.0|274466.0|631500|252370|379130
2002-04-01|297495|198354.0|99141|60068.0|53539.0|6529.0|260818.0|238.0|260580.0|618381|252131|366250
2002-05-01|304591|202699.0|101892|60086.0|53334.0|6752.0|282375.0|82.0|282293.0|647052|256115|390937
2002-06-01|317265|219847.0|97418|50546.0|43874.0|6672.0|237157.0|82.0|237075.0|604968|263803|341165
2002-07-01|333334|229477.0|103857|49985.0|44446.0|5539.0|264745.0|169.0|264576.0|648064|274092|373972
2002-08-01|338463|225879.0|112584|62565.0|53047.0|9518.0|276547.0|575.0|275972.0|677575|279501|398074
2002-09-01|317146|212043.0|105103|55115.0|46666.0|8449.0|250298.0|571.0|249727.0|622559|259280|363279
2002-10-01|315252|207857.0|107395|53760.0|43394.0|10366.0|188370.0|152.0|188218.0|557382|251403|305979
2002-11-01|310312|203251.0|107061|49157.0|39245.0|9912.0|264218.0|65.0|264153.0|623687|242561|381126
2002-12-01|324008|221037.0|102971|55776.0|45820.0|9956.0|237293.0|97.0|237196.0|617077|266954|350123
2003-01-01|328164|225481.0|102683|55581.0|46680.0|8901.0|295389.0|110.0|295279.0|679134|272271|406863
