|0|0.buoys|0.ships|1|1.buoys|1.ships|2|2.ships|3|3.buoys|3.ships|4|4.ships|nreports|nreports.buoys|nreports.ships
1969-10-01|216835|0|216835|407.0|0|407.0|0|0|420.0|0|420.0|1592.0|1592.0|219254|0|219254
1969-11-01|213190|0|213190|432.0|0|432.0|2.0|2.0|472.0|0|472.0|1337.0|1337.0|215433|0|215433
1969-12-01|199250|0|199250|322.0|0|322.0|2.0|2.0|364.0|0|364.0|1350.0|1350.0|201288|0|201288
1970-01-01|197948|0|197948|2010.0|0|2010.0|2.0|2.0|2088.0|0|2088.0|1737.0|1737.0|203785|0|203785
1970-02-01|188521|0|188521|1395.0|0|1395.0|0|0|1461.0|0|1461.0|1827.0|1827.0|193204|0|193204
1970-03-01|214051|0|214051|2056.0|0|2056.0|12.0|12.0|2206.0|0|2206.0|1935.0|1935.0|220260|0|220260
1970-04-01|205830|0|205830|2247.0|0|2247.0|5.0|5.0|2390.0|0|2390.0|2569.0|2569.0|213041|0|213041
1970-05-01|215371|0|215371|2291.0|0|2291.0|4.0|4.0|2490.0|0|2490.0|2860.0|2860.0|223016|0|223016
1970-06-01|214286|0|214286|2264.0|0|2264.0|24.0|24.0|2348.0|0|2348.0|3088.0|3088.0|222010|0|222010
1970-07-01|213319|0|213319|2410.0|0|2410.0|0|0|2592.0|0|2592.0|3091.0|3091.0|221412|0|221412
1970-08-01|210902|0|210902|2624.0|0|2624.0|11.0|11.0|2880.0|0|2880.0|3612.0|3612.0|220029|0|220029
1970-09-01|209312|0|209312|2138.0|0|2138.0|6.0|6.0|2350.0|0|2350.0|2646.0|2646.0|216452|0|216452
1970-10-01|214178|0|214178|2292.0|0|2292.0|8.0|8.0|2517.0|0|2517.0|2349.0|2349.0|221344|0|221344
1970-11-01|206555|0|206555|2290.0|0|2290.0|18.0|18.0|2452.0|0|2452.0|2113.0|2113.0|213428|0|213428
1970-12-01|204515|0|204515|241.0|0|241.0|0|0|278.0|0|278.0|1892.0|1892.0|206926|0|206926
1971-01-01|204990|0|204990|1137.0|0|1137.0|5.0|5.0|1265.0|0|1265.0|2076.0|2076.0|209473|0|209473
1971-02-01|202934|0|202934|788.0|0|788.0|0|0|825.0|0|825.0|2214.0|2214.0|206761|0|206761
1971-03-01|232183|0|232183|1680.0|0|1680.0|2.0|2.0|1841.0|0|1841.0|2558.0|2558.0|238264|0|238264
1971-04-01|217525|0|217525|1128.0|0|1128.0|2.0|2.0|1250.0|0|1250.0|3219.0|3219.0|223124|0|223124
1971-05-01|227121|0|227121|1353.0|0|1353.0|2.0|2.0|1528.0|0|1528.0|3858.0|3858.0|233862|0|233862
1971-06-01|215702|0|215702|1020.0|0|1020.0|0|0|1158.0|0|1158.0|3880.0|3880.0|221760|0|221760
1971-07-01|212257|0|212257|2422.0|0|2422.0|14.0|14.0|2563.0|0|2563.0|4252.0|4252.0|221508|0|221508
1971-08-01|215541|0|215541|2658.0|0|2658.0|16.0|16.0|2832.0|0|2832.0|3225.0|3225.0|224272|0|224272
1971-09-01|207270|0|207270|2433.0|0|2433.0|16.0|16.0|2576.0|0|2576.0|3723.0|3723.0|216018|0|216018
1971-10-01|213805|0|213805|2730.0|0|2730.0|12.0|12.0|2959.0|0|2959.0|2936.0|2936.0|222442|0|222442
1971-11-01|205986|0|205986|2534.0|0|2534.0|6.0|6.0|2672.0|0|2672.0|2103.0|2103.0|213301|0|213301
1971-12-01|196885|0|196885|1897.0|0|1897.0|16.0|16.0|2032.0|0|2032.0|2320.0|2320.0|203150|0|203150
1972-01-01|223747|0|223747|3733.0|0|3733.0|0|0|4098.0|0|4098.0|3252.0|3252.0|234830|0|234830
1972-02-01|200018|0|200018|1069.0|0|1069.0|0|0|1142.0|0|1142.0|3624.0|3624.0|205853|0|205853
1972-03-01|222017|0|222017|1414.0|0|1414.0|6.0|6.0|1530.0|0|1530.0|3236.0|3236.0|228203|0|228203
1972-04-01|218463|0|218463|1684.0|0|1684.0|5.0|5.0|1770.0|0|1770.0|3285.0|3285.0|225207|0|225207
1972-05-01|218813|0|218813|1590.0|0|1590.0|22.0|22.0|1777.0|0|1777.0|3280.0|3280.0|225482|0|225482
1972-06-01|209615|0|209615|1578.0|0|1578.0|7.0|7.0|1843.0|0|1843.0|4549.0|4549.0|217592|0|217592
1972-07-01|219406|0|219406|1775.0|0|1775.0|0|0|2015.0|0|2015.0|5555.0|5555.0|228751|0|228751
1972-08-01|216314|0|216314|1784.0|0|1784.0|3.0|3.0|2029.0|0|2029.0|5313.0|5313.0|225443|0|225443
1972-09-01|215723|0|215723|1689.0|0|1689.0|0|0|1853.0|0|1853.0|3529.0|3529.0|222794|0|222794
1972-10-01|223633|0|223633|1674.0|0|1674.0|4.0|4.0|1801.0|0|1801.0|3265.0|3265.0|230377|0|230377
1972-11-01|210376|0|210376|1813.0|0|1813.0|3.0|3.0|2046.0|0|2046.0|2524.0|2524.0|216762|0|216762
1972-12-01|202504|0|202504|1020.0|0|1020.0|4.0|4.0|1219.0|0|1219.0|2378.0|2378.0|207125|0|207125
1973-01-01|219066|0|219066|3329.0|0|3329.0|8.0|8.0|3535.0|0|3535.0|2123.0|2123.0|228061|0|228061
1973-02-01|206207|0|206207|2618.0|0|2618.0|0|0|2785.0|0|2785.0|3368.0|3368.0|214978|0|214978
1973-03-01|225541|0|225541|3147.0|0|3147.0|6.0|6.0|3440.0|0|3440.0|3036.0|3036.0|235170|0|235170
1973-04-01|227251|0|227251|3676.0|0|3676.0|16.0|16.0|3958.0|0|3958.0|4174.0|4174.0|239075|0|239075
1973-05-01|229973|0|229973|3658.0|0|3658.0|22.0|22.0|3892.0|0|3892.0|4840.0|4840.0|242385|0|242385
1973-06-01|230308|0|230308|4513.0|0|4513.0|14.0|14.0|4751.0|0|4751.0|5944.0|5944.0|245530|0|245530
1973-07-01|226039|0|226039|2356.0|0|2356.0|0|0|2554.0|0|2554.0|5562.0|5562.0|236511|0|236511
1973-08-01|219834|0|219834|1751.0|0|1751.0|9.0|9.0|1830.0|0|1830.0|5267.0|5267.0|228691|0|228691
1973-09-01|216169|0|216169|1778.0|0|1778.0|2.0|2.0|1866.0|0|1866.0|5007.0|5007.0|224822|0|224822
1973-10-01|217914|0|217914|2097.0|0|2097.0|4.0|4.0|2167.0|0|2167.0|3914.0|3914.0|226096|0|226096
1973-11-01|205263|0|205263|1723.0|0|1723.0|3.0|3.0|1810.0|0|1810.0|4056.0|4056.0|212855|0|212855
1973-12-01|198754|0|198754|1837.0|0|1837.0|6.0|6.0|1955.0|0|1955.0|3657.0|3657.0|206209|0|206209
1974-01-01|198248|0|198248|2745.0|0|2745.0|2.0|2.0|3045.0|0|3045.0|4502.0|4502.0|208542|0|208542
1974-02-01|192447|0|192447|2652.0|0|2652.0|0|0|3000.0|0|3000.0|4867.0|4867.0|202966|0|202966
1974-03-01|213254|0|213254|3594.0|0|3594.0|4.0|4.0|4109.0|0|4109.0|6257.0|6257.0|227218|0|227218
1974-04-01|201436|0|201436|3031.0|0|3031.0|0|0|3714.0|0|3714.0|5445.0|5445.0|213626|0|213626
1974-05-01|213771|0|213771|3046.0|0|3046.0|2.0|2.0|3722.0|0|3722.0|6600.0|6600.0|227141|0|227141
1974-06-01|198687|0|198687|2628.0|0|2628.0|14.0|14.0|3700.0|0|3700.0|9634.0|9634.0|214663|0|214663
1974-07-01|199353|0|199353|2290.0|0|2290.0|0|0|3239.0|0|3239.0|12579.0|12579.0|217461|0|217461
1974-08-01|213750|0|213750|2927.0|0|2927.0|8.0|8.0|3556.0|0|3556.0|10689.0|10689.0|230930|0|230930
1974-09-01|189155|0|189155|2175.0|0|2175.0|0|0|3059.0|0|3059.0|11832.0|11832.0|206221|0|206221
1974-10-01|209982|0|209982|2633.0|0|2633.0|0|0|3195.0|0|3195.0|5044.0|5044.0|220854|0|220854
1974-11-01|199101|0|199101|3187.0|0|3187.0|4.0|4.0|3910.0|0|3910.0|5424.0|5424.0|211626|0|211626
1974-12-01|195443|0|195443|2776.0|0|2776.0|0|0|3403.0|0|3403.0|5087.0|5087.0|206709|0|206709
1975-01-01|194230|0|194230|1689.0|0|1689.0|2.0|2.0|2051.0|0|2051.0|5318.0|5318.0|203290|0|203290
1975-02-01|188915|0|188915|2015.0|0|2015.0|0|0|2462.0|0|2462.0|4295.0|4295.0|197687|0|197687
1975-03-01|205499|0|205499|2237.0|0|2237.0|0|0|2821.0|0|2821.0|5086.0|5086.0|215643|0|215643
1975-04-01|201683|0|201683|1868.0|0|1868.0|4.0|4.0|2352.0|0|2352.0|4563.0|4563.0|210470|0|210470
1975-05-01|204149|0|204149|2179.0|0|2179.0|4.0|4.0|2429.0|0|2429.0|5969.0|5969.0|214730|0|214730
1975-06-01|204724|0|204724|2421.0|0|2421.0|0|0|2585.0|0|2585.0|6656.0|6656.0|216386|0|216386
1975-07-01|204038|0|204038|1801.0|0|1801.0|5.0|5.0|1993.0|0|1993.0|5638.0|5638.0|213475|0|213475
1975-08-01|197117|0|197117|2262.0|0|2262.0|8.0|8.0|2429.0|0|2429.0|4575.0|4575.0|206391|0|206391
1975-09-01|192869|0|192869|2217.0|0|2217.0|9.0|9.0|2443.0|0|2443.0|4663.0|4663.0|202201|0|202201
1975-10-01|199226|0|199226|2362.0|0|2362.0|0|0|2543.0|0|2543.0|5210.0|5210.0|209341|0|209341
1975-11-01|193316|0|193316|1529.0|0|1529.0|0|0|1689.0|0|1689.0|4014.0|4014.0|200548|0|200548
1975-12-01|183939|0|183939|1959.0|0|1959.0|11.0|11.0|2089.0|0|2089.0|4450.0|4450.0|192448|0|192448
1976-01-01|181511|0|181511|2127.0|0|2127.0|2.0|2.0|2356.0|0|2356.0|6257.0|6257.0|192253|0|192253
1976-02-01|182920|0|182920|1702.0|0|1702.0|2.0|2.0|1838.0|0|1838.0|6836.0|6836.0|193298|0|193298
1976-03-01|193841|0|193841|2083.0|0|2083.0|2.0|2.0|2272.0|0|2272.0|5922.0|5922.0|204120|0|204120
1976-04-01|189850|0|189850|1983.0|0|1983.0|2.0|2.0|2183.0|0|2183.0|4946.0|4946.0|198964|0|198964
1976-05-01|201941|0|201941|1929.0|0|1929.0|2.0|2.0|2127.0|0|2127.0|6134.0|6134.0|212133|0|212133
1976-06-01|192287|0|192287|2154.0|0|2154.0|5.0|5.0|2360.0|0|2360.0|7101.0|7101.0|203907|0|203907
1976-07-01|194549|0|194549|2246.0|0|2246.0|2.0|2.0|2386.0|0|2386.0|6932.0|6932.0|206115|0|206115
1976-08-01|189946|0|189946|2108.0|0|2108.0|2.0|2.0|2221.0|0|2221.0|6955.0|6955.0|201232|0|201232
1976-09-01|183651|0|183651|2181.0|0|2181.0|10.0|10.0|2286.0|0|2286.0|5482.0|5482.0|193610|0|193610
1976-10-01|194350|0|194350|2064.0|0|2064.0|2.0|2.0|2177.0|0|2177.0|6209.0|6209.0|204802|0|204802
1976-11-01|188006|0|188006|1974.0|0|1974.0|0|0|2076.0|0|2076.0|6439.0|6439.0|198495|0|198495
1976-12-01|179441|0|179441|1883.0|0|1883.0|0|0|1998.0|0|1998.0|7251.0|7251.0|190573|0|190573
1977-01-01|180607|0|180607|2009.0|0|2009.0|6.0|6.0|2099.0|0|2099.0|7167.0|7167.0|191888|0|191888
1977-02-01|172597|0|172597|1845.0|0|1845.0|8.0|8.0|1921.0|0|1921.0|6897.0|6897.0|183268|0|183268
1977-03-01|191386|0|191386|2531.0|0|2531.0|8.0|8.0|2663.0|0|2663.0|7282.0|7282.0|203870|0|203870
1977-04-01|182143|0|182143|2265.0|0|2265.0|26.0|26.0|2405.0|0|2405.0|5300.0|5300.0|192139|0|192139
1977-05-01|189181|0|189181|2689.0|0|2689.0|6.0|6.0|2874.0|0|2874.0|6521.0|6521.0|201271|0|201271
1977-06-01|179710|0|179710|2386.0|0|2386.0|8.0|8.0|2516.0|0|2516.0|9702.0|9702.0|194322|0|194322
1977-07-01|186944|0|186944|2203.0|0|2203.0|2.0|2.0|2325.0|0|2325.0|12120.0|12120.0|203594|0|203594
1977-08-01|181339|0|181339|2153.0|0|2153.0|4.0|4.0|2231.0|0|2231.0|9656.0|9656.0|195383|0|195383
1977-09-01|176652|0|176652|2132.0|0|2132.0|4.0|4.0|2239.0|0|2239.0|6290.0|6290.0|187317|0|187317
1977-10-01|185459|0|185459|2219.0|0|2219.0|6.0|6.0|2372.0|0|2372.0|6691.0|6691.0|196747|0|196747
1977-11-01|177665|0|177665|2325.0|0|2325.0|5.0|5.0|2485.0|0|2485.0|8937.0|8937.0|191417|0|191417
1977-12-01|175004|0|175004|2215.0|0|2215.0|2.0|2.0|2410.0|0|2410.0|7226.0|7226.0|186857|0|186857
1978-01-01|176954|0|176954|3120.0|0|3120.0|0|0|3361.0|0|3361.0|8957.0|8957.0|192392|0|192392
1978-02-01|169209|0|169209|2497.0|0|2497.0|9.0|9.0|2695.0|0|2695.0|9097.0|9097.0|183507|0|183507
1978-03-01|187101|0|187101|2519.0|0|2519.0|5.0|5.0|2563.0|0|2563.0|7293.0|7293.0|199481|0|199481
1978-04-01|182908|0|182908|2651.0|0|2651.0|0|0|2753.0|0|2753.0|7688.0|7688.0|196000|0|196000
1978-05-01|184926|0|184926|2268.0|0|2268.0|2.0|2.0|2343.0|0|2343.0|6143.0|6143.0|195682|0|195682
1978-06-01|164757|0|164757|2307.0|0|2307.0|0|0|2392.0|0|2392.0|6434.0|6434.0|175890|0|175890
1978-07-01|191390|0|191390|3138.0|0|3138.0|3.0|3.0|3337.0|0|3337.0|7955.0|7955.0|205823|0|205823
1978-08-01|192100|0|192100|3095.0|0|3095.0|4.0|4.0|3380.0|0|3380.0|8848.0|8848.0|207427|0|207427
1978-09-01|185631|0|185631|1930.0|0|1930.0|4.0|4.0|2142.0|0|2142.0|8085.0|8085.0|197792|0|197792
1978-10-01|188869|0|188869|2892.0|0|2892.0|2.0|2.0|3148.0|0|3148.0|9953.0|9953.0|204864|0|204864
1978-11-01|181835|0|181835|3165.0|0|3165.0|8.0|8.0|3392.0|0|3392.0|6925.0|6925.0|195325|0|195325
1978-12-01|186967|0|186967|3229.0|0|3229.0|2.0|2.0|3471.0|0|3471.0|8258.0|8258.0|201927|0|201927
1979-01-01|189531|0|189531|5205.0|0|5205.0|26.0|26.0|5532.0|0|5532.0|14022.0|14022.0|214316|0|214316
1979-02-01|183252|0|183252|3121.0|0|3121.0|10.0|10.0|3470.0|0|3470.0|13845.0|13845.0|203698|0|203698
1979-03-01|200600|0|200600|3000.0|0|3000.0|4.0|4.0|3369.0|0|3369.0|10735.0|10735.0|217708|0|217708
1979-04-01|197839|0|197839|3402.0|0|3402.0|10.0|10.0|3740.0|0|3740.0|8856.0|8856.0|213847|0|213847
1979-05-01|206724|0|206724|3228.0|0|3228.0|23.0|23.0|3514.0|0|3514.0|17391.0|17391.0|230880|0|230880
1979-06-01|199175|0|199175|3469.0|0|3469.0|40.0|40.0|3767.0|0|3767.0|15887.0|15887.0|222338|0|222338
1979-07-01|209519|0|209519|3626.0|0|3626.0|16.0|16.0|3959.0|0|3959.0|11873.0|11873.0|228993|0|228993
1979-08-01|206861|0|206861|3497.0|0|3497.0|51.0|51.0|3813.0|0|3813.0|7466.0|7466.0|221688|0|221688
1979-09-01|197799|0|197799|3229.0|0|3229.0|19.0|19.0|3558.0|0|3558.0|5533.0|5533.0|210138|0|210138
1979-10-01|208757|0|208757|2824.0|0|2824.0|20.0|20.0|3120.0|0|3120.0|5421.0|5421.0|220142|0|220142
1979-11-01|199162|0|199162|2769.0|0|2769.0|9.0|9.0|3074.0|0|3074.0|7557.0|7557.0|212571|0|212571
1979-12-01|181000|533.0|180467|1344.0|0|1344.0|4.0|4.0|1489.0|0|1489.0|6972.0|6972.0|190809|533|190276
1980-01-01|190512|796.0|189716|2521.0|0|2521.0|28.0|28.0|2660.0|0|2660.0|7973.0|7973.0|203694|796|202898
1980-02-01|188382|957.0|187425|1623.0|0|1623.0|27.0|27.0|1898.0|0|1898.0|8066.0|8066.0|199996|957|199039
1980-03-01|197686|1227.0|196459|1818.0|0|1818.0|22.0|22.0|1988.0|0|1988.0|9006.0|9006.0|210520|1227|209293
1980-04-01|200087|1298.0|198789|1856.0|0|1856.0|12.0|12.0|1959.0|0|1959.0|8642.0|8642.0|212556|1298|211258
1980-05-01|210659|1182.0|209477|2066.0|0|2066.0|18.0|18.0|2202.0|0|2202.0|9672.0|9672.0|224617|1182|223435
1980-06-01|202743|971.0|201772|1855.0|0|1855.0|27.0|27.0|1966.0|0|1966.0|7757.0|7757.0|214348|971|213377
1980-07-01|205615|1076.0|204539|2037.0|0|2037.0|8.0|8.0|2102.0|0|2102.0|8578.0|8578.0|218340|1076|217264
1980-08-01|202967|1465.0|201502|2096.0|0|2096.0|8.0|8.0|2163.0|0|2163.0|8292.0|8292.0|215526|1465|214061
1980-09-01|197665|1257.0|196408|1879.0|0|1879.0|22.0|22.0|1937.0|0|1937.0|6925.0|6925.0|208428|1257|207171
1980-10-01|201301|1318.0|199983|1930.0|0|1930.0|22.0|22.0|2034.0|0|2034.0|7492.0|7492.0|212779|1318|211461
1980-11-01|197804|1103.0|196701|1843.0|0|1843.0|24.0|24.0|1926.0|0|1926.0|6301.0|6301.0|207898|1103|206795
1980-12-01|188335|1095.0|187240|1818.0|0|1818.0|20.0|20.0|1909.0|0|1909.0|5971.0|5971.0|198053|1095|196958
1981-01-01|192510|1127.0|191383|1789.0|0|1789.0|4.0|4.0|1874.0|0|1874.0|8241.0|8241.0|204418|1127|203291
1981-02-01|180906|868.0|180038|1694.0|0|1694.0|18.0|18.0|1802.0|0|1802.0|8412.0|8412.0|192832|868|191964
1981-03-01|207914|509.0|207405|2065.0|0|2065.0|22.0|22.0|2120.0|0|2120.0|8633.0|8633.0|220754|509|220245
1981-04-01|203515|457.0|203058|2010.0|0|2010.0|13.0|13.0|2094.0|0|2094.0|10298.0|10298.0|217930|457|217473
1981-05-01|204804|542.0|204262|1758.0|0|1758.0|15.0|15.0|1828.0|0|1828.0|8859.0|8859.0|217264|542|216722
1981-06-01|199241|504.0|198737|2031.0|0|2031.0|34.0|34.0|2125.0|0|2125.0|7520.0|7520.0|210951|504|210447
1981-07-01|199645|907.0|198738|1939.0|0|1939.0|20.0|20.0|2098.0|0|2098.0|7395.0|7395.0|211097|907|210190
1981-08-01|199813|824.0|198989|1988.0|0|1988.0|6.0|6.0|2121.0|0|2121.0|8470.0|8470.0|212398|824|211574
1981-09-01|196840|780.0|196060|2021.0|0|2021.0|18.0|18.0|2156.0|0|2156.0|7205.0|7205.0|208240|780|207460
1981-10-01|199654|785.0|198869|2148.0|0|2148.0|35.0|35.0|2265.0|0|2265.0|7950.0|7950.0|212052|785|211267
1981-11-01|192753|772.0|191981|2168.0|0|2168.0|22.0|22.0|2322.0|0|2322.0|8050.0|8050.0|205315|772|204543
1981-12-01|184549|641.0|183908|1625.0|0|1625.0|20.0|20.0|1736.0|0|1736.0|7119.0|7119.0|195049|641|194408
1982-01-01|167243|586.0|166657|2945.0|0|2945.0|12.0|12.0|3032.0|0|3032.0|6419.0|6419.0|179651|586|179065
1982-02-01|162118|296.0|161822|2927.0|0|2927.0|2.0|2.0|3044.0|0|3044.0|8839.0|8839.0|176930|296|176634
1982-03-01|184931|182.0|184749|3577.0|0|3577.0|48.0|48.0|3756.0|0|3756.0|12434.0|12434.0|204746|182|204564
1982-04-01|183971|3.0|183968|4012.0|0|4012.0|25.0|25.0|4191.0|0|4191.0|9158.0|9158.0|201357|3|201354
1982-05-01|184527|0|184527|3758.0|0|3758.0|4.0|4.0|3974.0|0|3974.0|7677.0|7677.0|199940|0|199940
1982-06-01|182628|0|182628|3868.0|0|3868.0|17.0|17.0|4050.0|0|4050.0|8175.0|8175.0|198738|0|198738
1982-07-01|178869|0|178869|3435.0|0|3435.0|6.0|6.0|3542.0|0|3542.0|8338.0|8338.0|194190|0|194190
1982-08-01|181005|0|181005|4018.0|0|4018.0|16.0|16.0|4156.0|0|4156.0|9012.0|9012.0|198207|0|198207
1982-09-01|173400|0|173400|3550.0|0|3550.0|15.0|15.0|3703.0|0|3703.0|6646.0|6646.0|187314|0|187314
1982-10-01|186492|0|186492|3582.0|0|3582.0|16.0|16.0|3735.0|0|3735.0|8420.0|8420.0|202245|0|202245
1982-11-01|175615|0|175615|3734.0|0|3734.0|26.0|26.0|3871.0|0|3871.0|9063.0|9063.0|192309|0|192309
1982-12-01|170820|0|170820|3817.0|0|3817.0|49.0|49.0|3986.0|0|3986.0|9759.0|9759.0|188431|0|188431
1983-01-01|177751|0|177751|7709.0|0|7709.0|78.0|78.0|7919.0|0|7919.0|9214.0|9214.0|202671|0|202671
1983-02-01|169557|0|169557|7444.0|0|7444.0|72.0|72.0|7670.0|0|7670.0|10645.0|10645.0|195388|0|195388
1983-03-01|187005|0|187005|8382.0|0|8382.0|0|0|8476.0|0|8476.0|11219.0|11219.0|215082|0|215082
1983-04-01|184112|0|184112|8592.0|0|8592.0|0|0|8707.0|0|8707.0|9796.0|9796.0|211207|0|211207
1983-05-01|186908|0|186908|9489.0|0|9489.0|6.0|6.0|9664.0|0|9664.0|9724.0|9724.0|215791|0|215791
1983-06-01|186549|0|186549|9453.0|0|9453.0|8.0|8.0|9634.0|0|9634.0|8286.0|8286.0|213930|0|213930
1983-07-01|190267|0|190267|9049.0|0|9049.0|10.0|10.0|9327.0|0|9327.0|8411.0|8411.0|217064|0|217064
1983-08-01|187401|0|187401|8948.0|0|8948.0|4.0|4.0|9263.0|0|9263.0|11131.0|11131.0|216747|0|216747
1983-09-01|179975|0|179975|8352.0|0|8352.0|2.0|2.0|8650.0|0|8650.0|9253.0|9253.0|206232|0|206232
1983-10-01|191527|0|191527|7521.0|0|7521.0|7.0|7.0|7738.0|0|7738.0|11767.0|11767.0|218560|0|218560
1983-11-01|184890|0|184890|6595.0|0|6595.0|2.0|2.0|6991.0|0|6991.0|11228.0|11228.0|209706|0|209706
1983-12-01|179397|0|179397|6022.0|0|6022.0|3.0|3.0|6667.0|0|6667.0|12392.0|12392.0|204481|0|204481
1984-01-01|176344|0|176344|6286.0|0|6286.0|3.0|3.0|7025.0|0|7025.0|12918.0|12918.0|202576|0|202576
1984-02-01|174893|0|174893|6051.0|0|6051.0|3.0|3.0|6809.0|0|6809.0|11883.0|11883.0|199639|0|199639
1984-03-01|195754|466.0|195288|7818.0|4.0|7814.0|8.0|8.0|8998.0|5.0|8993.0|12396.0|12396.0|224974|475|224499
1984-04-01|187404|261.0|187143|7288.0|0|7288.0|6.0|6.0|8584.0|0|8584.0|10571.0|10571.0|213853|261|213592
1984-05-01|193942|168.0|193774|7475.0|0|7475.0|9.0|9.0|8836.0|0|8836.0|9158.0|9158.0|219420|168|219252
1984-06-01|187646|91.0|187555|7204.0|1.0|7203.0|14.0|14.0|8235.0|1.0|8234.0|8457.0|8457.0|211556|93|211463
1984-07-01|192001|371.0|191630|7837.0|0|7837.0|4.0|4.0|8958.0|0|8958.0|9281.0|9281.0|218081|371|217710
1984-08-01|191744|637.0|191107|7970.0|1.0|7969.0|5.0|5.0|8873.0|1.0|8872.0|9841.0|9841.0|218433|639|217794
1984-09-01|188324|527.0|187797|7266.0|1.0|7265.0|13.0|13.0|8121.0|1.0|8120.0|8037.0|8037.0|211761|529|211232
1984-10-01|198525|499.0|198026|7247.0|0|7247.0|17.0|17.0|8248.0|0|8248.0|9112.0|9112.0|223149|499|222650
1984-11-01|189526|472.0|189054|7179.0|0|7179.0|8.0|8.0|8022.0|0|8022.0|10587.0|10587.0|215322|472|214850
1984-12-01|182473|583.0|181890|6640.0|2.0|6638.0|5.0|5.0|7329.0|2.0|7327.0|9192.0|9192.0|205639|587|205052
1985-01-01|185989|634.0|185355|6654.0|1.0|6653.0|2.0|2.0|7004.0|1.0|7003.0|9562.0|9562.0|209211|636|208575
1985-02-01|175022|467.0|174555|6439.0|0|6439.0|4.0|4.0|6964.0|0|6964.0|10116.0|10116.0|198545|467|198078
1985-03-01|194060|433.0|193627|7006.0|3.0|7003.0|10.0|10.0|7848.0|3.0|7845.0|11889.0|11889.0|220813|439|220374
1985-04-01|189008|268.0|188740|6885.0|1.0|6884.0|0|0|8405.0|1.0|8404.0|14146.0|14146.0|218444|270|218174
1985-05-01|195253|313.0|194940|6996.0|0|6996.0|6.0|6.0|8407.0|0|8407.0|13095.0|13095.0|223757|313|223444
1985-06-01|189503|529.0|188974|7050.0|0|7050.0|0|0|8197.0|0|8197.0|10264.0|10264.0|215014|529|214485
1985-07-01|193613|624.0|192989|7079.0|0|7079.0|0|0|8231.0|0|8231.0|9351.0|9351.0|218274|624|217650
1985-08-01|194742|1116.0|193626|7002.0|2.0|7000.0|0|0|8251.0|2.0|8249.0|12733.0|12733.0|222728|1120|221608
1985-09-01|183542|672.0|182870|6743.0|0|6743.0|7.0|7.0|7404.0|0|7404.0|8996.0|8996.0|206692|672|206020
1985-10-01|197284|1541.0|195743|7132.0|0|7132.0|42.0|42.0|7978.0|0|7978.0|6184.0|6184.0|218620|1541|217079
1985-11-01|188322|1938.0|186384|7475.0|0|7475.0|28.0|28.0|8133.0|0|8133.0|8265.0|8265.0|212223|1938|210285
1985-12-01|180173|2663.0|177510|6912.0|4.0|6908.0|19.0|19.0|7563.0|4.0|7559.0|8687.0|8687.0|203354|2671|200683
1986-01-01|189131|2620.0|186511|5424.0|1.0|5423.0|2.0|2.0|6280.0|1.0|6279.0|9649.0|9649.0|210486|2622|207864
1986-02-01|187355|3517.0|183838|5551.0|4.0|5547.0|20.0|20.0|6596.0|4.0|6592.0|9530.0|9530.0|209052|3525|205527
1986-03-01|204076|3731.0|200345|6583.0|6.0|6577.0|6.0|6.0|7658.0|6.0|7652.0|12257.0|12257.0|230580|3743|226837
1986-04-01|200789|4686.0|196103|6519.0|12.0|6507.0|6.0|6.0|7618.0|12.0|7606.0|11929.0|11929.0|226861|4710|222151
1986-05-01|207715|5192.0|202523|6617.0|5.0|6612.0|2.0|2.0|8049.0|5.0|8044.0|11391.0|11391.0|233774|5202|228572
1986-06-01|201101|5425.0|195676|6598.0|4.0|6594.0|4.0|4.0|7561.0|4.0|7557.0|7805.0|7805.0|223069|5433|217636
1986-07-01|200543|4886.0|195657|6317.0|5.0|6312.0|0|0|7504.0|5.0|7499.0|10594.0|10594.0|224958|4896|220062
1986-08-01|200913|5285.0|195628|6128.0|7.0|6121.0|11.0|11.0|7304.0|7.0|7297.0|10805.0|10805.0|225161|5299|219862
1986-09-01|186697|4733.0|181964|5219.0|10.0|5209.0|4.0|4.0|6161.0|10.0|6151.0|9585.0|9585.0|207666|4753|202913
1986-10-01|188520|5443.0|183077|5383.0|7.0|5376.0|2.0|2.0|6313.0|7.0|6306.0|11532.0|11532.0|211750|5457|206293
1986-11-01|185554|5453.0|180101|5100.0|7.0|5093.0|4.0|4.0|5952.0|7.0|5945.0|11813.0|11813.0|208423|5467|202956
1986-12-01|177040|6959.0|170081|5157.0|14.0|5143.0|2.0|2.0|5991.0|14.0|5977.0|9448.0|9448.0|197638|6987|190651
1987-01-01|188429|6546.0|181883|5906.0|6.0|5900.0|16.0|16.0|6515.0|6.0|6509.0|10464.0|10464.0|211330|6558|204772
1987-02-01|177807|5772.0|172035|5297.0|5.0|5292.0|15.0|15.0|5681.0|5.0|5676.0|11949.0|11949.0|200749|5782|194967
1987-03-01|192768|5595.0|187173|6403.0|11.0|6392.0|16.0|16.0|6637.0|11.0|6626.0|12305.0|12305.0|218129|5617|212512
1987-04-01|191105|4482.0|186623|6204.0|0|6204.0|8.0|8.0|6445.0|0|6445.0|10753.0|10753.0|214515|4482|210033
1987-05-01|200211|5088.0|195123|6436.0|0|6436.0|10.0|10.0|6545.0|0|6545.0|12687.0|12687.0|225889|5088|220801
