|0|0.ships|1|1.ships|2|2.ships|3|3.ships|4|4.buoys|4.ships|nreports|nreports.buoys|nreports.ships
2012-03-01|38278|38278|150698.0|150698.0|696.0|696.0|224107.0|224107.0|739797.0|734198.0|5599.0|1153576|734198|419378
2012-04-01|41865|41865|152555.0|152555.0|951.0|951.0|221174.0|221174.0|717016.0|710694.0|6322.0|1133561|710694|422867
2012-05-01|47396|47396|154570.0|154570.0|561.0|561.0|229836.0|229836.0|701200.0|697550.0|3650.0|1133563|697550|436013
2012-06-01|50416|50416|148641.0|148641.0|899.0|899.0|224381.0|224381.0|720144.0|715620.0|4524.0|1144481|715620|428861
2012-07-01|148926|148926|54682.0|54682.0|96.0|96.0|64360.0|64360.0|791392.0|788175.0|3217.0|1059456|788175|271281
2012-08-01|140205|140205|56374.0|56374.0|60.0|60.0|67226.0|67226.0|790600.0|787563.0|3037.0|1054465|787563|266902
2012-09-01|144204|144204|48176.0|48176.0|19.0|19.0|54217.0|54217.0|817608.0|814069.0|3539.0|1064224|814069|250155
2012-10-01|146485|146485|46695.0|46695.0|18.0|18.0|52435.0|52435.0|860689.0|856547.0|4142.0|1106322|856547|249775
2012-11-01|138577|138577|45665.0|45665.0|39.0|39.0|50276.0|50276.0|830573.0|827042.0|3531.0|1065130|827042|238088
2012-12-01|129688|129688|44309.0|44309.0|41.0|41.0|49520.0|49520.0|822991.0|819646.0|3345.0|1046549|819646|226903
2013-01-01|126424|126424|42773.0|42773.0|33.0|33.0|47818.0|47818.0|768765.0|765554.0|3211.0|985813|765554|220259
2013-02-01|122996|122996|39051.0|39051.0|18.0|18.0|42186.0|42186.0|647257.0|643554.0|3703.0|851508|643554|207954
2013-03-01|134401|134401|43795.0|43795.0|21.0|21.0|48135.0|48135.0|687391.0|683749.0|3642.0|913743|683749|229994
2013-04-01|141195|141195|43603.0|43603.0|38.0|38.0|48703.0|48703.0|677640.0|675323.0|2317.0|911179|675323|235856
2013-05-01|140124|140124|44380.0|44380.0|44.0|44.0|50873.0|50873.0|775027.0|773026.0|2001.0|1010448|773026|237422
2013-06-01|139829|139829|41927.0|41927.0|83.0|83.0|47349.0|47349.0|770013.0|768542.0|1471.0|999201|768542|230659
2013-07-01|150964|150964|43742.0|43742.0|24.0|24.0|51421.0|51421.0|779280.0|777787.0|1493.0|1025431|777787|247644
2013-08-01|154266|154266|45132.0|45132.0|57.0|57.0|54272.0|54272.0|820285.0|819198.0|1087.0|1074012|819198|254814
2013-09-01|147009|147009|43640.0|43640.0|50.0|50.0|51221.0|51221.0|808752.0|806943.0|1809.0|1050672|806943|243729
2013-10-01|146277|146277|45038.0|45038.0|41.0|41.0|50660.0|50660.0|833606.0|831782.0|1824.0|1075622|831782|243840
2013-11-01|138633|138633|41113.0|41113.0|41.0|41.0|45290.0|45290.0|788910.0|785553.0|3357.0|1013987|785553|228434
2013-12-01|140120|140120|40266.0|40266.0|40.0|40.0|45419.0|45419.0|837061.0|832815.0|4246.0|1062906|832815|230091
2014-01-01|158466|158466|19031.0|19031.0|12.0|12.0|21758.0|21758.0|846572.0|842847.0|3725.0|1045839|842847|202992
2014-02-01|156339|156339|16390.0|16390.0|10.0|10.0|18459.0|18459.0|767867.0|761134.0|6733.0|959065|761134|197931
2014-03-01|174469|174469|18659.0|18659.0|48.0|48.0|21740.0|21740.0|892689.0|887061.0|5628.0|1107605|887061|220544
2014-04-01|172720|172720|13248.0|13248.0|21.0|21.0|16131.0|16131.0|922816.0|918738.0|4078.0|1124936|918738|206198
2014-05-01|182609|182609|13194.0|13194.0|46.0|46.0|16495.0|16495.0|1001299.0|996593.0|4706.0|1213643|996593|217050
2014-06-01|177654|177654|10596.0|10596.0|42.0|42.0|13637.0|13637.0|1012586.0|1008004.0|4582.0|1214515|1008004|206511
2014-07-01|188607|188607|9426.0|9426.0|29.0|29.0|11711.0|11711.0|1052900.0|1049542.0|3358.0|1262673|1049542|213131
2014-08-01|190625|190625|9085.0|9085.0|52.0|52.0|11987.0|11987.0|1035062.0|1029482.0|5580.0|1246811|1029482|217329
2014-09-01|181826|181826|7667.0|7667.0|10.0|10.0|9941.0|9941.0|1002186.0|997326.0|4860.0|1201630|997326|204304
2014-10-01|192556|192556|3216.0|3216.0|26.0|26.0|3925.0|3925.0|1033014.0|1028173.0|4841.0|1232737|1028173|204564
2014-11-01|180657|180657|2144.0|2144.0|12.0|12.0|2923.0|2923.0|1018721.0|1013776.0|4945.0|1204457|1013776|190681
2014-12-01|178391|178391|1614.0|1614.0|20.0|20.0|2286.0|2286.0|1012999.0|1006851.0|6148.0|1195310|1006851|188459
2015-01-01|33261|33261|160150.0|160150.0|285.0|285.0|189858.0|189858.0|12943.0|0|12943.0|396497|0|396497
2015-02-01|31792|31792|138724.0|138724.0|67.0|67.0|163244.0|163244.0|13066.0|0|13066.0|346893|0|346893
2015-03-01|28464|28464|146988.0|146988.0|213.0|213.0|171462.0|171462.0|7062.0|0|7062.0|354189|0|354189
2015-04-01|32908|32908|154960.0|154960.0|110.0|110.0|181310.0|181310.0|12368.0|0|12368.0|381656|0|381656
2015-05-01|31007|31007|166992.0|166992.0|214.0|214.0|194320.0|194320.0|13472.0|0|13472.0|406005|0|406005
2015-06-01|31739|31739|158650.0|158650.0|90.0|90.0|183953.0|183953.0|13042.0|0|13042.0|387474|0|387474
2015-07-01|30020|30020|167114.0|167114.0|56.0|56.0|196254.0|196254.0|14508.0|0|14508.0|407952|0|407952
2015-08-01|28638|28638|173367.0|173367.0|50.0|50.0|201393.0|201393.0|13437.0|0|13437.0|416885|0|416885
2015-09-01|30124|30124|165225.0|165225.0|7.0|7.0|192372.0|192372.0|13555.0|0|13555.0|401283|0|401283
2015-10-01|31910|31910|165583.0|165583.0|12.0|12.0|191875.0|191875.0|13101.0|0|13101.0|402481|0|402481
2015-11-01|33935|33935|156428.0|156428.0|20.0|20.0|179950.0|179950.0|12020.0|0|12020.0|382353|0|382353
2015-12-01|32151|32151|151801.0|151801.0|110.0|110.0|175860.0|175860.0|12806.0|0|12806.0|372728|0|372728
2016-01-01|13155|13155|183099.0|183099.0|272.0|272.0|326794.0|326794.0|17219.0|0|17219.0|540539|0|540539
2016-02-01|12222|12222|183104.0|183104.0|200.0|200.0|334320.0|334320.0|16903.0|0|16903.0|546749|0|546749
2016-03-01|13845|13845|203054.0|203054.0|142.0|142.0|353264.0|353264.0|18585.0|0|18585.0|588890|0|588890
2016-04-01|10051|10051|213266.0|213266.0|237.0|237.0|383564.0|383564.0|16988.0|0|16988.0|624106|0|624106
2016-05-01|11900|11900|218657.0|218657.0|307.0|307.0|383522.0|383522.0|20146.0|0|20146.0|634532|0|634532
2016-06-01|9273|9273|213689.0|213689.0|250.0|250.0|370807.0|370807.0|16957.0|0|16957.0|610976|0|610976
2016-07-01|30850|30850|211986.0|211986.0|323.0|323.0|328670.0|328670.0|15861.0|0|15861.0|587690|0|587690
2016-08-01|62396|62396|177376.0|177376.0|155.0|155.0|208561.0|208561.0|14663.0|0|14663.0|463151|0|463151
2016-09-01|57791|57791|177244.0|177244.0|112.0|112.0|218089.0|218089.0|13241.0|0|13241.0|466477|0|466477
2016-10-01|16481|16481|227989.0|227989.0|535.0|535.0|393006.0|393006.0|19950.0|0|19950.0|657961|0|657961
2016-11-01|14929|14929|215568.0|215568.0|523.0|523.0|376168.0|376168.0|18666.0|0|18666.0|625854|0|625854
2016-12-01|23355|23355|204123.0|204123.0|469.0|469.0|355815.0|355815.0|21159.0|0|21159.0|604921|0|604921
2017-01-01|13088|13088|208172.0|208172.0|430.0|430.0|361918.0|361918.0|19887.0|0|19887.0|603495|0|603495
2017-02-01|14077|14077|190495.0|190495.0|676.0|676.0|325811.0|325811.0|21958.0|0|21958.0|553017|0|553017
2017-03-01|14263|14263|218344.0|218344.0|356.0|356.0|375507.0|375507.0|21319.0|0|21319.0|629789|0|629789
2017-04-01|16034|16034|216841.0|216841.0|249.0|249.0|375882.0|375882.0|22017.0|0|22017.0|631023|0|631023
2017-05-01|15709|15709|228312.0|228312.0|211.0|211.0|398431.0|398431.0|21561.0|0|21561.0|664224|0|664224
2017-06-01|14126|14126|219469.0|219469.0|423.0|423.0|380914.0|380914.0|21140.0|0|21140.0|636072|0|636072
2017-07-01|17983|17983|227910.0|227910.0|901.0|901.0|395419.0|395419.0|20333.0|0|20333.0|662546|0|662546
2017-08-01|19123|19123|228154.0|228154.0|777.0|777.0|398972.0|398972.0|22545.0|0|22545.0|669571|0|669571
2017-09-01|25831|25831|209785.0|209785.0|131.0|131.0|366093.0|366093.0|19551.0|0|19551.0|621391|0|621391
2017-10-01|21531|21531|214038.0|214038.0|117.0|117.0|374129.0|374129.0|22779.0|0|22779.0|632594|0|632594
2017-11-01|19940|19940|199305.0|199305.0|110.0|110.0|346165.0|346165.0|20451.0|0|20451.0|585971|0|585971
2017-12-01|25005|25005|189045.0|189045.0|514.0|514.0|327834.0|327834.0|22693.0|0|22693.0|565091|0|565091
2018-01-01|47457|47457|178441.0|178441.0|240.0|240.0|307862.0|307862.0|23196.0|0|23196.0|557196|0|557196
2018-02-01|39593|39593|175349.0|175349.0|257.0|257.0|301716.0|301716.0|20572.0|0|20572.0|537487|0|537487
2018-03-01|40253|40253|198427.0|198427.0|97.0|97.0|340860.0|340860.0|22004.0|0|22004.0|601641|0|601641
2018-04-01|43346|43346|195452.0|195452.0|86.0|86.0|363579.0|363579.0|20619.0|0|20619.0|623082|0|623082
2018-05-01|43835|43835|211452.0|211452.0|101.0|101.0|362913.0|362913.0|19285.0|0|19285.0|637586|0|637586
2018-06-01|33316|33316|206887.0|206887.0|128.0|128.0|354324.0|354324.0|20276.0|0|20276.0|614931|0|614931
2018-07-01|32457|32457|213547.0|213547.0|99.0|99.0|366796.0|366796.0|19014.0|0|19014.0|631913|0|631913
2018-08-01|35943|35943|216427.0|216427.0|447.0|447.0|372898.0|372898.0|19072.0|0|19072.0|644787|0|644787
2018-09-01|42544|42544|216975.0|216975.0|122.0|122.0|487224.0|487224.0|23404.0|0|23404.0|770269|0|770269
2018-10-01|36568|36568|227966.0|227966.0|611.0|611.0|393982.0|393982.0|18560.0|0|18560.0|677687|0|677687
2018-11-01|25286|25286|220670.0|220670.0|459.0|459.0|384558.0|384558.0|19118.0|0|19118.0|650091|0|650091
2018-12-01|24576|24576|216569.0|216569.0|951.0|951.0|375797.0|375797.0|20929.0|0|20929.0|638822|0|638822
2019-01-01|27814|27814|212163.0|212163.0|808.0|808.0|372367.0|372367.0|22099.0|0|22099.0|635251|0|635251
2019-02-01|29364|29364|197583.0|197583.0|395.0|395.0|342763.0|342763.0|18188.0|0|18188.0|588293|0|588293
2019-03-01|34159|34159|227381.0|227381.0|490.0|490.0|394239.0|394239.0|21750.0|0|21750.0|678019|0|678019
2019-04-01|34108|34108|229630.0|229630.0|887.0|887.0|400526.0|400526.0|20305.0|0|20305.0|685456|0|685456
2019-05-01|47495|47495|226998.0|226998.0|540.0|540.0|383744.0|383744.0|19487.0|0|19487.0|678264|0|678264
2019-06-01|46411|46411|222085.0|222085.0|675.0|675.0|377979.0|377979.0|18828.0|0|18828.0|665978|0|665978
2019-07-01|49554|49554|230769.0|230769.0|1182.0|1182.0|394070.0|394070.0|19584.0|0|19584.0|695159|0|695159
2019-08-01|49831|49831|234528.0|234528.0|1653.0|1653.0|397841.0|397841.0|22181.0|0|22181.0|706034|0|706034
2019-09-01|48806|48806|225245.0|225245.0|464.0|464.0|381877.0|381877.0|20370.0|0|20370.0|676762|0|676762
2019-10-01|50603|50603|224129.0|224129.0|487.0|487.0|379156.0|379156.0|24471.0|0|24471.0|678846|0|678846
2019-11-01|52426|52426|206602.0|206602.0|220.0|220.0|356278.0|356278.0|25434.0|0|25434.0|640960|0|640960
2019-12-01|58679|58679|202204.0|202204.0|412.0|412.0|377441.0|377441.0|25798.0|0|25798.0|664534|0|664534
2020-01-01|69237|69237|183427.0|183427.0|342.0|342.0|353957.0|353957.0|22484.0|0|22484.0|629447|0|629447
2020-02-01|88437|88437|158335.0|158335.0|533.0|533.0|292948.0|292948.0|19264.0|0|19264.0|559517|0|559517
2020-03-01|104367|104367|156153.0|156153.0|172.0|172.0|284726.0|284726.0|18843.0|0|18843.0|564261|0|564261
2020-04-01|99827|99827|157045.0|157045.0|137.0|137.0|283931.0|283931.0|18349.0|0|18349.0|559289|0|559289
2020-05-01|101468|101468|166214.0|166214.0|68.0|68.0|296584.0|296584.0|24390.0|0|24390.0|588724|0|588724
2020-06-01|101388|101388|159288.0|159288.0|80.0|80.0|279487.0|279487.0|22912.0|0|22912.0|563155|0|563155
2020-07-01|114183|114183|156278.0|156278.0|1038.0|1038.0|270197.0|270197.0|24797.0|0|24797.0|566493|0|566493
2020-08-01|121480|121480|155287.0|155287.0|1213.0|1213.0|268622.0|268622.0|24357.0|0|24357.0|570959|0|570959
2020-09-01|119940|119940|147562.0|147562.0|1643.0|1643.0|251222.0|251222.0|22923.0|0|22923.0|543290|0|543290
2020-10-01|128756|128756|153500.0|153500.0|1557.0|1557.0|266098.0|266098.0|22297.0|0|22297.0|572208|0|572208
2020-11-01|122348|122348|154046.0|154046.0|2036.0|2036.0|264568.0|264568.0|23533.0|0|23533.0|566531|0|566531
2020-12-01|135600|135600|153440.0|153440.0|1742.0|1742.0|266499.0|266499.0|25560.0|0|25560.0|582841|0|582841
2021-01-01|143758|143758|147724.0|147724.0|2249.0|2249.0|250897.0|250897.0|25102.0|0|25102.0|569730|0|569730
2021-02-01|130786|130786|132681.0|132681.0|308.0|308.0|215088.0|215088.0|21241.0|0|21241.0|500104|0|500104
2021-03-01|150769|150769|151085.0|151085.0|236.0|236.0|255187.0|255187.0|25732.0|0|25732.0|583009|0|583009
2021-04-01|150233|150233|164261.0|164261.0|243.0|243.0|269893.0|269893.0|20265.0|0|20265.0|604895|0|604895
2021-05-01|155682|155682|174409.0|174409.0|137.0|137.0|285054.0|285054.0|22696.0|0|22696.0|637978|0|637978
2021-06-01|156574|156574|165790.0|165790.0|168.0|168.0|271155.0|271155.0|20880.0|0|20880.0|614567|0|614567
2021-07-01|167577|167577|176357.0|176357.0|539.0|539.0|292385.0|292385.0|25783.0|0|25783.0|662641|0|662641
2021-08-01|169604|169604|178261.0|178261.0|685.0|685.0|296503.0|296503.0|27469.0|0|27469.0|672522|0|672522
2021-09-01|167664|167664|175413.0|175413.0|772.0|772.0|294370.0|294370.0|27416.0|0|27416.0|665635|0|665635
2021-10-01|172314|172314|182069.0|182069.0|755.0|755.0|298767.0|298767.0|31616.0|0|31616.0|685521|0|685521
2021-11-01|170037|170037|173275.0|173275.0|366.0|366.0|280980.0|280980.0|30388.0|0|30388.0|655046|0|655046
2021-12-01|170527|170527|183431.0|183431.0|288.0|288.0|291325.0|291325.0|31547.0|0|31547.0|677118|0|677118
